source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	donor_id	PAM50_subtype	n_donors	tensor_score
Malignant cell	Fibroblast_Stromal	MIF	EGFR	1.8236048	0.0	0.41668698	0.24301846014712564	0.712139294381055	0.12767202	0.84786826	0.49442967664319176	0.4132114425164781	qian_47	Basal	19	0.5867885574835219
Malignant cell	Macrophage	CD24	SIGLEC10	0.6749132	0.0	0.13924064	0.5311368226685775	1.4858016401313685	0.29183266	0.7631291	0.31818672906525114	0.4153083204430189	qian_47	Basal	18	0.5846916795569811
Fibroblast_Stromal	Malignant cell	IGFBP4	LRP6	0.74077624	0.0	0.16209632	0.7706693971109396	1.4320986686852526	0.16024926	0.77659035	0.1308234768863404	0.43242710924708283	qian_47	Basal	17	0.5675728907529172
Malignant cell	Fibroblast_Stromal	ITGAV	THY1	0.81913066	0.0	0.13576396	1.170193549010541	1.253097627252702	0.062619194	0.7608362	0.07016433777532248	0.4328664371246863	qian_47	Basal	10	0.5671335628753137
Malignant cell	NK	MYL9	CD69	0.85366875	0.0	0.69636846	1.215390002991642	0.6682212167384817	0.048457257	0.87812036	0.16864131865620055	0.4381285344072988	qian_47	Basal	23	0.5618714655927012
Malignant cell	Endothelial	CALM1	AQP1	0.85289204	0.0	0.68181574	0.6474435493174618	0.6547980429711351	0.055646844	0.8769857	0.2360976680892029	0.4398824780981204	qian_47	Basal	46	0.5601175219018796
Malignant cell	Endothelial	CALR	SCARF1	0.99392647	0.0	0.4167081	0.7856881617699243	1.1796645741624232	0.08364612	0.8478715	0.12137004218399321	0.44780770703330275	qian_47	Basal	17	0.5521922929666973
Treg	Malignant cell	HSPA8	LDLR	1.1328574	0.0	0.41501865	0.5324285765740577	0.8188921399038938	0.061087653	0.84760934	0.3874379265374018	0.4516425046876852	qian_47	Basal	16	0.5483574953123148
Macrophage	Malignant cell	CXCL8	SDC1	0.8433945	0.0	0.49927622	1.2970498064650138	2.195195052238603	0.43311846	0.8591672	0.04247246536050697	0.4543045351046835	qian_47	Basal	21	0.5456954648953165
Malignant cell	Endothelial	F12	CD93	0.51901233	0.0	0.16697134	1.3634391264400976	1.3562756720951055	0.45439246	0.7791503	0.05403008975315828	0.4554445156537815	qian_47	Basal	12	0.5445554843462185
Malignant cell	CD8_T	MYL9	CD69	0.8401277	0.0	0.6781227	1.1807634121361485	0.7938090910675359	0.04718762	0.8766925	0.1828093622035598	0.4605386122184031	qian_47	Basal	16	0.5394613877815969
Fibroblast_Stromal	Malignant cell	COL3A1	DDR1	1.7378181	0.0	0.23768675	1.4318823147308646	3.4542447742573414	0.48468822	0.8080342	0.006398691536105988	0.4706775338529939	qian_47	Basal	50	0.5293224661470062
Dendritic_cell	Malignant cell	GNAI2	IGF1R	0.50703126	0.0	0.17443231	0.6172049664754158	0.6651011997784624	0.07158585	0.7828884	0.27446031404699794	0.4873059254840941	qian_47	Basal	13	0.5126940745159059
Malignant cell	Macrophage	VEGFA	CD44	0.8205266	0.0	0.5413325	0.3577038016685842	0.7544209913968206	0.06948955	0.86398935	0.47185498623963035	0.48791481775391177	qian_47	Basal	11	0.5120851822460882
Malignant cell	Endothelial	ICAM1	CAV1	1.1027955	0.0	0.39409658	1.6551838881682777	1.9527051267367135	0.09809393	0.84423846	0.05403008975315828	0.4900447304105343	qian_47	Basal	17	0.5099552695894657
Fibroblast_Stromal	Malignant cell	TIMP3	DDR1	0.92497915	0.0	0.12423422	0.4768392616827306	1.1365184534508908	0.23725027	0.75266844	0.47185498623963035	0.4906429752525846	qian_47	Basal	32	0.5093570247474154
Malignant cell	Fibroblast_Stromal	MDK	LRP1	0.8187236	0.0	0.6451051	0.6297632137504205	0.9758610771141941	0.14244045	0.873969	0.2560907277488684	0.49065391410309633	qian_47	Basal	39	0.5093460858969037
Fibroblast_Stromal	Malignant cell	FBN1	ITGB1	0.81729484	0.0	0.5250701	1.005535911163669	0.6121763592840107	0.053034857	0.86218727	0.12576497973087897	0.49370376887277057	qian_47	Basal	23	0.5062962311272294
Malignant cell	Dendritic_cell	APP	CD74	3.090889	0.0	4.743655	1.0161737057718983	2.1975119612628924	0.017165191	0.95206296	0.07834701736955378	0.0007339300839514921	qian_51	Basal	47	0.9992660699160485
Malignant cell	Macrophage	APP	CD74	2.9885967	0.0	4.559993	0.9605597300985016	2.3592175638233432	0.0165006	0.9511538	0.08766545535537001	0.0008958709876830634	qian_51	Basal	54	0.9991041290123169
Malignant cell	B_memory	APP	CD74	2.9697647	0.0	4.5261807	0.9503215645078787	1.9680484281027635	0.016378246	0.9509806	0.09023516842887198	0.0009281749766424949	qian_51	Basal	34	0.9990718250233575
Malignant cell	Exhausted_T	HLA-B	CD8A	2.232738	0.0	4.9702287	1.2407145059895865	0.9966799788157827	0.014433763	0.95311654	0.12753891999595054	0.003608336309267924	qian_51	Basal	13	0.9963916636907321
Malignant cell	CD4_Tconv	MIF	CD74_CXCR4	2.1936674	0.0	3.980622	1.0309352794285367	1.7836497532764164	0.01907228	0.9478987	0.06475639284539626	0.004338609225537016	qian_51	Basal	16	0.995661390774463
Malignant cell	Exhausted_T	MIF	CD44_CD74	2.179366	0.0	3.8917956	0.7147096483529316	1.3784228025966399	0.011141762	0.94733864	0.24724990238754116	0.004689382866051188	qian_51	Basal	14	0.9953106171339489
Malignant cell	Macrophage	MIF	CD44_CD74	2.1012504	0.0	3.4066086	0.619579167314739	1.3720818538247925	0.009752728	0.94391656	0.3375220833248101	0.00693868933590272	qian_51	Basal	17	0.9930613106640973
Malignant cell	NK	MIF	CD44_CD74	2.1006799	0.0	3.4030647	0.6188842617299054	1.3476245691151227	0.009742582	0.943889	0.338491575759174	0.006979373706141132	qian_51	Basal	13	0.9930206262938589
Malignant cell	CD4_Tconv	MIF	CD44_CD74	2.0898023	0.0	3.335503	0.6056375331195022	1.253569632276993	0.009549161	0.9433556	0.3534292805202706	0.007350780085492491	qian_51	Basal	24	0.9926492199145075
Malignant cell	Exhausted_T	HLA-C	CD8A	2.0858653	0.0	4.2785273	1.198651139810209	0.8203398558615651	0.012646356	0.9496523	0.18451208292429205	0.00746263865877854	qian_51	Basal	20	0.9925373613412215
Malignant cell	Treg	MIF	CD44_CD74	2.0738778	0.0	3.2365937	0.5862444119387855	1.3417407690349208	0.009265995	0.94254595	0.3787130431642902	0.007889471283588684	qian_51	Basal	21	0.9921105287164114
Malignant cell	CD8_T	MIF	CD44_CD74	2.0645185	0.0	3.1784618	0.5748464533732724	1.4138688577096046	0.009099569	0.94205326	0.3937896995771534	0.00835756181000069	qian_51	Basal	21	0.9916424381899993
Malignant cell	Exhausted_T	APP	CD74	2.0620399	0.0	2.8963943	0.4568164116032041	0.6230786277902834	0.01048077	0.93946403	0.28512673410503775	0.008446797325230335	qian_51	Basal	11	0.9915532026747697
Malignant cell	Dendritic_cell	MIF	CD44_CD74	2.0510314	0.0	3.0946913	0.5584217012116642	1.173699700447969	0.008859745	0.94131994	0.41842033048163024	0.009099878780724595	qian_51	Basal	26	0.9909001212192754
Malignant cell	Treg	MIF	TNFRSF14	2.0083156	0.0	2.829379	0.6989554135062778	1.4116406353420858	0.012221418	0.938795	0.20189425821677112	0.0106936689489672	qian_51	Basal	27	0.9893063310510328
Malignant cell	NK	MIF	CD74_CXCR4	1.995613	0.0	2.7504811	0.7325631768003383	1.5006030495584881	0.013178327	0.9379774	0.1650177123628873	0.011167173731754734	qian_51	Basal	17	0.9888328262682453
Malignant cell	B_memory	MIF	CD74_CXCR4	1.9914052	0.0	2.7243464	0.7262243801254621	1.4656867301602787	0.013053109	0.9376991	0.16955317518518498	0.0113214949586315	qian_51	Basal	34	0.9886785050413684
Malignant cell	Exhausted_T	MIF	CD74_CXCR4	1.9637182	0.0	2.5523784	0.6845131544616043	1.436200882998497	0.012229162	0.9357671	0.2016121024223656	0.01255695735799453	qian_51	Basal	17	0.9874430426420054
Malignant cell	Macrophage	RPS19	C5AR1	2.1422458	0.0	2.218284	1.163272419674147	0.9303960965121101	0.06065799	0.9314198	0.06475639284539626	0.01312396821199096	qian_51	Basal	47	0.9868760317880091
Malignant cell	CD4_Tconv	MIF	TNFRSF14	1.9191879	0.0	2.2757955	0.5618692357209487	1.1920274961596506	0.00983023	0.93223274	0.33133926554111726	0.014584965934894098	qian_51	Basal	16	0.9854150340651059
Malignant cell	Mural	LGALS1	ITGB1	1.9167404	0.0	3.582853	0.8389996545988007	0.7865102365443475	0.01357576	0.9452368	0.15104557232807864	0.014819392410510576	qian_51	Basal	13	0.9851806075894894
Malignant cell	CD8_T	HLA-B	CD8A	1.9090889	0.0	3.6039684	0.7884169494712769	0.6367729274285177	0.010466083	0.94538873	0.2862254871067756	0.01515460364816082	qian_51	Basal	15	0.9848453963518392
Malignant cell	Macrophage	MIF	TNFRSF14	1.8924689	0.0	2.1098402	0.5207730720385193	1.1595632463969379	0.009113392	0.9298015	0.3925486851401342	0.01632561594877108	qian_51	Basal	18	0.9836743840512289
Malignant cell	Treg	APP	CD74	1.8360815	0.0	2.4906945	0.33396851905493435	0.3574386255930856	0.009012722	0.93502796	0.49088730451093154	0.020502218284230156	qian_51	Basal	10	0.9794977817157698
Malignant cell	Exhausted_T	HLA-C	CD8B	1.8324678	0.0	3.3576982	1.005288796694531	0.5297051989554369	0.012632514	0.9435325	0.1849963230176875	0.020617113411879988	qian_51	Basal	12	0.97938288658812
Malignant cell	Treg	LGALS1	PTPRC	1.8154535	0.0	3.255694	0.6996625254935458	0.8299378306208433	0.009158697	0.9427051	0.38876631994955096	0.02187767803272493	qian_51	Basal	14	0.9781223219672751
Malignant cell	CD8_T	LGALS1	PTPRC	1.7986922	0.0	3.201555	0.6829104822939375	0.8812511980364865	0.009006397	0.94225055	0.4029542752839403	0.023149920634559236	qian_51	Basal	13	0.9768500793654408
Malignant cell	Treg	MIF	CD74_CXCR4	1.8427613	0.0	1.8010998	0.5022896668877195	1.283470084816465	0.008629574	0.9244593	0.4416443319221559	0.024732291877183135	qian_51	Basal	26	0.9752677081228168
Malignant cell	NK	LGALS1	PTPRC	1.770029	0.0	3.1089718	0.6542624296691835	0.7050717173268539	0.008745948	0.94144696	0.4290031218197499	0.024908413443952317	qian_51	Basal	12	0.9750915865560477
Malignant cell	Dendritic_cell	MIF	CD74_CXCR4	1.8397512	0.0	1.7824038	0.49775491275630757	1.1701731725894078	0.008539998	0.92409414	0.4494819645604964	0.0253640563774067	qian_51	Basal	22	0.9746359436225933
Malignant cell	CD8_T	HLA-C	CD8A	1.7622161	0.0	3.102408	0.7463535832918995	0.4604328044743	0.009170014	0.94138867	0.3870003810427663	0.0254403837638765	qian_51	Basal	21	0.9745596162361235
Macrophage	Malignant cell	C1QB	C1QBP	1.6690624	0.0	1.6813635	1.4123136882533585	2.8701387239711305	0.060142983	0.9220219	0.016657685278857484	0.035512767545022667	qian_51	Basal	52	0.9644872324549774
Malignant cell	CD8_T	HLA-B	CD8B	1.6459216	0.0	2.4930274	0.5214339916982382	0.4604002284091506	0.009215253	0.9350564	0.3831060685497019	0.03877671525147518	qian_51	Basal	11	0.9612232847485248
Mural	Malignant cell	LAMB2	RPSA	1.6433913	0.0	2.694325	1.5486197596842621	1.114010676372966	0.027457455	0.93737465	0.06475639284539626	0.03921386576856882	qian_51	Basal	29	0.9607861342314312
Fibroblast_Stromal	Malignant cell	COL1A1	SDC1	2.153399	0.0	1.4534253	1.3814981843001446	3.20180188821414	0.09047729	0.9166212	0.007638517694819404	0.043515378831403884	qian_51	Basal	43	0.9564846211685961
Mural	Malignant cell	COL1A2	SDC1	2.1198761	0.0	1.4286783	1.4999837249091994	1.9976720535952521	0.09495142	0.9159626	0.003374036223049236	0.04504083829257599	qian_51	Basal	13	0.954959161707424
Mural	Malignant cell	COL1A1	SDC1	2.0966465	0.0	1.41153	1.3390328903865967	2.0443199298081214	0.08786926	0.9154967	0.009908743263995963	0.04669310400888628	qian_51	Basal	11	0.9533068959911137
Exhausted_T	Malignant cell	CCL5	SDC1	1.9766352	0.0	1.3229362	1.3052644980036006	1.9800546752691845	0.0509936	0.91295534	0.030768177577165524	0.05493259230715547	qian_51	Basal	23	0.9450674076928445
Fibroblast_Stromal	Malignant cell	COL1A2	SDC1	1.9521636	0.0	1.304871	1.3629820547453773	3.024529900639671	0.08672306	0.91240746	0.008532316514816875	0.05696915399475622	qian_51	Basal	46	0.9430308460052438
Malignant cell	Fibroblast_Stromal	LGALS1	ITGB1	1.5040716	0.0	2.249924	0.40607511899584303	0.5031247472790541	0.008525169	0.9318707	0.4513715340624338	0.05919242627302604	qian_51	Basal	14	0.940807573726974
Mural	Malignant cell	COL6A2	SDC1	1.8985269	0.0	1.2652757	1.513523491474492	2.1899753035401113	0.09352024	0.9111683	0.0034151573178076156	0.06188182794853232	qian_51	Basal	12	0.9381181720514676
Malignant cell	CD4_Tconv	LGALS1	CD69	1.4896011	0.0	2.2031841	0.7594717582317787	0.7718693018862919	0.0125216525	0.9312013	0.18912854622722633	0.062426407466992136	qian_51	Basal	17	0.9375735925330079
Malignant cell	Mural	MFGE8	PDGFRB	1.4729755	0.0	1.2230564	2.212695129786581	2.252858404256145	0.08586122	0.9097852	0.004420855338846878	0.06706450552164439	qian_51	Basal	19	0.9329354944783557
Mural	Malignant cell	TIMP1	CD63	2.1121018	0.0	1.1923382	1.297920522747564	1.393207786421376	0.0073682265	0.9087359	0.19157314333767084	0.0720652910388494	qian_51	Basal	32	0.9279347089611506
CD8_T	Malignant cell	CCL5	SDC1	1.7758992	0.0	1.1747506	1.1460736975836427	1.755593526802156	0.045281664	0.9081178	0.04724865365453937	0.07437430457033052	qian_51	Basal	35	0.9256256954296694
Mural	Malignant cell	COL4A2	SDC1	1.7681695	0.0	1.1690444	1.82956965883133	2.314383073575658	0.10150636	0.90791446	0.002610754293030183	0.07509482048969915	qian_51	Basal	15	0.9249051795103008
Mural	Malignant cell	COL4A1	SDC1	1.7432556	0.0	1.1506526	1.935960393522227	2.380278473328108	0.10252523	0.9072494	0.0025308048316959337	0.07792260647599043	qian_51	Basal	15	0.9220773935240095
NK	Malignant cell	CCL5	SDC1	1.7369946	0.0	1.1460307	1.1152208594670132	1.9209501815582113	0.044174638	0.90707994	0.05190926433536769	0.07926749475150063	qian_51	Basal	35	0.9207325052484994
Malignant cell	NK	LGALS1	CD69	1.418407	0.0	1.9732254	0.6601111850043979	0.8051615089532853	0.011214698	0.9275852	0.2443596365317846	0.07957264944981308	qian_51	Basal	16	0.9204273505501869
Malignant cell	Endothelial	YBX1	NOTCH1	1.408958	0.0	1.3510704	0.7730319971504719	1.2794222912254676	0.024332529	0.91378784	0.06475639284539626	0.08287612262133345	qian_51	Basal	17	0.9171238773786665
Malignant cell	Mural	PDAP1	PDGFRB	1.4447612	0.0	1.0850372	2.115475835207597	1.9192200330409357	0.04646451	0.90474933	0.023192117467647707	0.08976062007829796	qian_51	Basal	34	0.910239379921702
Malignant cell	Mural	LGALS3	MCAM	1.3694065	0.0	1.6487463	1.828831640956805	1.835812410346394	0.058265634	0.9213148	0.018731863621166713	0.094852512021984	qian_51	Basal	39	0.905147487978016
Fibroblast_Stromal	Malignant cell	COL6A2	SDC1	1.6100184	0.0	1.0522953	1.242680682935878	2.4793203053308193	0.077778235	0.90342087	0.018222419715214277	0.09523130252769646	qian_51	Basal	30	0.9047686974723035
Fibroblast_Stromal	Malignant cell	LUM	ITGB1	1.3721824	0.0	1.0357494	1.2146814554928702	1.8384797595764009	0.024320286	0.90272725	0.06475639284539626	0.09915361160878902	qian_51	Basal	56	0.900846388391211
Malignant cell	Mural	LGALS3BP	ITGB1	1.3504391	0.0	1.070207	0.8616339198453267	1.121431755538019	0.01602177	0.90415466	0.09610866460901249	0.10012124026985775	qian_51	Basal	26	0.8998787597301423
Malignant cell	Exhausted_T	HLA-F	CD8A	1.3931352	0.0	1.016096	1.3861286688430012	1.4743751661956117	0.013300397	0.9018829	0.13449653768159098	0.10300069582090415	qian_51	Basal	17	0.8969993041790958
Malignant cell	Macrophage	S100A8	CD68	1.4762448	0.0	1.0042224	1.5049615517540584	2.957438150241682	0.064041354	0.9013616	0.013044536014291848	0.10601682839800103	qian_51	Basal	15	0.893983171601999
Malignant cell	Endothelial	LGALS3	ENG	1.3316938	0.0	1.5813569	1.4992074127181545	2.0466647697737255	0.042044602	0.9197888	0.06145519910649964	0.1060666106261399	qian_51	Basal	47	0.8939333893738601
Malignant cell	B_memory	FN1	CD79A	1.3310394	0.0	1.2895828	1.581583444528768	1.3195949374589404	0.043868486	0.9119354	0.05322641128690757	0.10626580551155418	qian_51	Basal	14	0.8937341944884458
Fibroblast_Stromal	Malignant cell	COL6A1	SDC1	1.5366398	0.0	0.99812645	1.3446341242017428	2.5246503965753884	0.09093592	0.90109056	0.009491554533068224	0.10761488540797116	qian_51	Basal	29	0.8923851145920288
Mural	Malignant cell	FN1	SDC1	1.5261005	0.0	0.9903462	0.978160498558365	1.4110873424337138	0.07159132	0.9007413	0.06475639284539626	0.10962773028138825	qian_51	Basal	14	0.8903722697186117
Malignant cell	Tfh	CD59	CD2	1.3370256	0.0	0.9700548	0.9764093819688686	1.2180910176782014	0.011865715	0.899812	0.215048795671961	0.11426988693674914	qian_51	Basal	28	0.8857301130632509
Malignant cell	Endothelial	MIF	ACKR3	1.7080092	0.0	0.9641383	0.9403571023537607	1.3654496489643098	0.0499762	0.8995359	0.06475639284539626	0.11550871807315963	qian_51	Basal	11	0.8844912819268403
Malignant cell	Endothelial	CALM1	AQP1	1.3041357	0.0	1.535849	1.4959890634125252	1.478588739018115	0.028259244	0.918705	0.06475639284539626	0.11602667287153975	qian_51	Basal	46	0.8839733271284602
Malignant cell	Fibroblast_Stromal	MIF	EGFR	1.7009692	0.0	0.92041135	0.6736495506724018	1.2174746428312824	0.055344976	0.8974191	0.06475639284539626	0.12692870882184693	qian_51	Basal	19	0.8730712911781531
Malignant cell	Fibroblast_Stromal	CALR	LRP1	1.2716935	0.0	1.5508732	1.0455158350757559	1.6801404212716393	0.028097674	0.9190678	0.06475639284539626	0.12953215348666847	qian_51	Basal	45	0.8704678465133315
Endothelial	Malignant cell	VWF	ITGB1	1.26152	0.0	0.93575877	1.7874816560184306	1.9417250990283068	0.033631176	0.8981778	0.02122123383629134	0.13375798487367085	qian_51	Basal	46	0.8662420151263291
Endothelial	Malignant cell	HSPG2	ITGB1	1.260417	0.0	0.93476206	1.3112560912129352	1.6843809324230328	0.021340258	0.89812905	0.06475639284539626	0.1342005227055592	qian_51	Basal	41	0.8657994772944408
Fibroblast_Stromal	Malignant cell	COL6A3	SDC1	1.3884581	0.0	0.88873696	1.2377048195621978	2.3671726227912266	0.075029045	0.895796	0.018773567736545857	0.13614429025008207	qian_51	Basal	27	0.863855709749918
Fibroblast_Stromal	Malignant cell	FN1	SDC1	1.3859197	0.0	0.88686305	0.8604921346309675	2.1835253824233596	0.06411061	0.8956974	0.06475639284539626	0.13675775410907212	qian_51	Basal	32	0.8632422458909279
Fibroblast_Stromal	Malignant cell	COL1A1	DDR1	2.0790164	0.0	0.8676346	1.4036867102031652	3.1019132706898445	0.15370679	0.894669	0.006551985604357665	0.1419935996251969	qian_51	Basal	50	0.8580064003748031
Malignant cell	CD4_Tconv	HMGB1	CXCR4	1.2328908	0.0	1.5176303	0.6799138651295384	0.9680150839625609	0.009369213	0.91825825	0.3702628389320379	0.14699969053189205	qian_51	Basal	36	0.853000309468108
Mural	Malignant cell	COL1A1	DDR1	2.022264	0.0	0.84262484	1.3612214162896172	1.944431312283826	0.14927615	0.8932829	0.008616021266751952	0.14928481233251525	qian_51	Basal	23	0.8507151876674848
Mural	Malignant cell	LGALS3BP	ITGB1	1.2209044	0.0	0.8990598	0.8254112101241708	0.8140678858295711	0.013459573	0.8963337	0.1551363079577071	0.15237549749696827	qian_51	Basal	17	0.8476245025030318
Malignant cell	Fibroblast_Stromal	APP	LRP1	1.2134866	0.0	1.3728484	1.2091899656933323	2.0951102464116484	0.06046084	0.91441566	0.02320445179548436	0.1567376411770244	qian_51	Basal	36	0.8432623588229756
Malignant cell	Exhausted_T	LGALS3	LAG3	1.2056745	0.0	1.3561714	1.2229760215250065	1.524290049909915	0.03349209	0.9139362	0.06475639284539626	0.1607940270279869	qian_51	Basal	21	0.8392059729720132
Endothelial	Malignant cell	COL4A1	SDC1	1.2821486	0.0	0.81025803	1.3474425396699652	2.2444000693701227	0.07219545	0.89140147	0.009269693412507052	0.16187542818558162	qian_51	Basal	19	0.8381245718144184
Malignant cell	Exhausted_T	MYL9	CD69	1.2010707	0.0	1.3061035	1.0137235332882615	1.437049445780504	0.024705844	0.9124452	0.06475639284539626	0.16296002358054137	qian_51	Basal	14	0.8370399764194586
Malignant cell	Exhausted_T	CD59	CD2	1.1965883	0.0	0.8484858	0.8205133542565792	0.9908091329093446	0.010378682	0.89361286	0.2922013122242809	0.1652602129920022	qian_51	Basal	29	0.8347397870079978
Malignant cell	Macrophage	S100A9	CD68	1.435531	0.0	0.7957475	1.5019419716434557	2.7679883263441485	0.06997003	0.89052373	0.00933147070770146	0.16702513101236605	qian_51	Basal	23	0.832974868987634
Mural	Malignant cell	COL3A1	DDR1	1.8988206	0.0	0.78822553	1.4841279660674966	1.7952654237553312	0.165707	0.8900599	0.003751124934473971	0.1698415596610933	qian_51	Basal	22	0.8301584403389067
Fibroblast_Stromal	Malignant cell	COL3A1	DDR1	1.8447522	0.0	0.7643986	1.437764714300828	2.893313577133004	0.1606979	0.8885491	0.005243247132804607	0.18005029511249443	qian_51	Basal	50	0.8199497048875055
Endothelial	Malignant cell	HSPG2	SDC1	1.2190784	0.0	0.7636989	1.5249292563719266	2.2941629563138406	0.12707855	0.88850373	0.0028523487688151264	0.1802394756737331	qian_51	Basal	22	0.8197605243262669
